Material,Lay-up,"Vf, %",Resin Type,Resin,0 Deg fabric name,45 Deg fabric name,45 Deg fabric %,90 Deg fabric name,90 Deg fabric %,other %,"Thickness, mm",Cure / Post Cure,Process,Test #,Coupon,"Max. Stress, MPa","Min. Stress, MPa",R-value,"Freq., Hz or mm/s","E, GPa (0.1-0.3%)",Max. % Strain,Cycles,"Moisture Gain, %",Contractor report,Conference Paper
MD-DD5P-UP2-Enviro,[0/±45/0]S,38.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,2.95,"24h/20C, 2h/60C",RTM,6047,DD5P964W,-24.1,-241.0,10.0,10.0,,,3830537.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,38.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,2.95,"24h/20C, 2h/60C",RTM,6048,DD5P965W,-24.1,-241.0,10.0,10.0,,,2878393.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6000,DD5P208D,,-625.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6001,DD5P209D,,-651.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6002,DD5P200D,,-676.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6003,DD5P201D,,-658.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6159,DD5P970D,-30.0,-300.0,10.0,8.0,,,1649390.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6160,DD5P971D,-30.0,-300.0,10.0,8.0,,,1134606.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6161,DD5P972D,-30.0,-300.0,10.0,8.0,,,3668551.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,38.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,2.95,"24h/20C, 2h/60C",RTM,6162,DD5P966W,-13.8,-138.0,10.0,8.0,,,1033796.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,38.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,2.95,"24h/20C, 2h/60C",RTM,6163,DD5P967W,-13.8,-138.0,10.0,8.0,,,803542.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,38.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,2.95,"24h/20C, 2h/60C",RTM,6164,DD5P968W,-13.8,-138.0,10.0,8.0,,,1613405.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6165,DD5P975D,-16.5,-165.0,10.0,7.0,,,857946.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6166,DD5P976D,-16.5,-165.0,10.0,7.0,,,1342208.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,36.0,UP2,CoRezyn 63-AX-051,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.13,"24h/20C, 2h/60C",RTM,6167,DD5P977D,-16.5,-165.0,10.0,7.0,,,506222.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6004,DD5P2209D,,-633.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6005,DD5P2300D,,-605.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6006,DD5P2315D,,-605.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6007,DD5P2308D,,-600.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6027,DD5P2309D,-41.4,-414.0,10.0,4.0,,,42269.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6028,DD5P2304D,-41.4,-414.0,10.0,4.0,,,114581.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6029,DD5P2310D,-41.4,-414.0,10.0,5.0,,,98665.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6030,DD5P2305D,-37.9,-379.0,10.0,5.0,,,1606325.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6031,DD5P2303D,-37.9,-379.0,10.0,7.0,,,268662.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6032,DD5P2311D,-37.9,-379.0,10.0,5.0,,,113712.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6016,DD5P2400W,,-552.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6017,DD5P2401W,,-592.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6018,DD5P2402W,,-624.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6019,DD5P2403W,,-574.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6020,DD5P2404W,-41.4,-414.0,10.0,2.0,,,4640.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6021,DD5P2405W,-41.4,-414.0,10.0,2.0,,,23953.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6022,DD5P2406W,-34.5,-345.0,10.0,4.0,,,403790.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6025,DD5P2407W,-34.5,-345.0,10.0,8.0,,,305627.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6026,DD5P2408W,-41.4,-414.0,10.0,8.0,,,290137.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6080,DD5P2455W,-34.5,-345.0,10.0,7.0,,,341327.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6089,DD5P2515W,,-567.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6090,DD5P2525W,,-524.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6091,DD5P2535W,,-561.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6092,DD5P2545W,,-545.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6101,DD5P2320,,-507.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6102,DD5P2301,,-531.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6103,DD5P2302,,-518.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6104,DD5P2319,,-547.0,,,,,1.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6113,DD5P2500,-37.9,-379.0,10.0,3.0,,,4511.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6114,DD5P2501,-34.5,-345.0,10.0,6.0,,,342487.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6115,DD5P2502,-37.9,-379.0,10.0,2.0,,,940.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6116,DD5P2379,-37.9,-379.0,10.0,2.0,,,1169.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6117,DD5P2504,-37.9,-379.0,10.0,2.0,,,3719.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6118,DD5P2505,-36.2,-362.0,10.0,5.0,,,8886.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6119,DD5P2506,-36.2,-362.0,10.0,5.0,,,11943.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6120,DD5P2507,-36.2,-362.0,10.0,4.0,,,3212.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6121,DD5P2508,-34.5,-345.0,10.0,6.0,,,108682.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6122,DD5P2509,-34.5,-345.0,10.0,5.0,,,50688.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6123,DD5P2510,-36.2,-362.0,10.0,4.0,,,10095.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6124,DD5P2511,-32.8,-328.0,10.0,7.0,,,50204.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6125,DD5P2512,-32.8,-328.0,10.0,5.0,,,126010.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6126,DD5P2513,-31.0,-310.0,10.0,10.0,,,145133.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6127,DD5P2514,-31.0,-310.0,10.0,8.0,,,131655.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6128,DD5P2515,-29.3,-293.0,10.0,8.0,,,389941.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6129,DD5P2516,-27.6,-276.0,10.0,8.0,,,118715.0,,R4,C13
MD-DD5P-UP2-Enviro,[0/±45/0]S,35.0,UP2,CoRezyn 75-AQ-010,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.2,"24h/20C, 2h/60C",RTM,6130,DD5P2517,-27.6,-276.0,10.0,8.0,,,4771884.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6008,DD5V306D,,-573.0,,,,,1.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6009,DD5V300D,,-537.0,,,,,1.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6010,DD5V309D,,-563.0,,,,,1.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6011,DD5V302D,,-576.0,,,,,1.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6060,DD5V337D,-31.0,-310.0,10.0,8.0,,,5861932.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6061,DD5V311D,-41.4,-414.0,10.0,2.0,,,5144.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6062,DD5V333D,-37.9,-379.0,10.0,4.0,,,155965.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6063,DD5V352D,-37.9,-379.0,10.0,4.0,,,55556.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6064,DD5V349D,-37.9,-379.0,10.0,4.0,,,68683.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6065,DD5V358D,-34.5,-345.0,10.0,6.0,,,495336.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6066,DD5V332D,-34.5,-345.0,10.0,6.0,,,318116.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6067,DD5V357D,-34.5,-345.0,10.0,6.0,,,1573249.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6049,DD5V400W,-31.0,-310.0,10.0,7.0,,,2214422.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6050,DD5V401W,-31.0,-310.0,10.0,10.0,,,4484198.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6051,DD5V402W,-34.5,-345.0,10.0,5.0,,,3189655.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6052,DD5V403W,-34.5,-345.0,10.0,6.0,,,1225419.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6053,DD5V433W,-34.5,-345.0,10.0,6.0,,,699399.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6054,DD5V404W,-37.9,-379.0,10.0,4.0,,,107281.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6055,DD5V405W,-37.9,-379.0,10.0,5.0,,,631735.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6056,DD5V406W,-37.9,-379.0,10.0,5.0,,,72852.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6057,DD5V407W,-41.4,-414.0,10.0,2.0,,,7754.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6058,DD5V408W,-41.4,-414.0,10.0,2.0,,,33452.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6059,DD5V409W,-41.4,-414.0,10.0,2.0,,,2625.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6081,DD5VS1W,,-583.0,,,,,1.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6082,DD5VS2W,,-583.0,,,,,1.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6083,DD5VS3W,,-567.0,,,,,1.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6084,DD5VS4W,,-552.0,,,,,1.0,,R4,C13
MD-DD5P-VE-Enviro,[0/±45/0]S,36.0,VE,Derakane 411-C50,Knytex D155 (527 gsm),Knytex DB120 (393 gsm),28,0,0,0,3.15,"24h/20C, 2h/60C",RTM,6093,DD5V515W,,-506.0,,,,,1.0,,R4,C13
